TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-15 22:29:00.288,0.7191162,-0.39520794,0.2618133,0.47140676,0.1916559,0.22705004,-0.45421067,-0.10813502,0.37368903,0.08990055,0.124112666,0.3423115,0.9048596,1.2770852,1.1969455,1.0299708,0.74486893,1.015402,0.93133676,0.88753426
2024-02-15 22:29:00.791,0.7191162,-0.39520794,0.2618133,0.47140676,0.1916559,0.22705004,-0.45421067,-0.10813502,0.37368903,0.08990055,0.124112666,0.3423115,0.9048596,1.2770852,1.1969455,1.0299708,0.74486893,1.015402,0.93133676,0.88753426
2024-02-15 22:29:01.298,0.7191162,-0.39520794,0.2618133,0.47140676,0.1916559,0.22705004,-0.45421067,-0.10813502,0.37368903,0.08990055,0.124112666,0.3423115,0.9048596,1.2770852,1.1969455,1.0299708,0.74486893,1.015402,0.93133676,0.88753426
2024-02-15 22:29:01.813,0.7191162,-0.39520794,0.2618133,0.47140676,0.1916559,0.22705004,-0.45421067,-0.10813502,0.37368903,0.08990055,0.124112666,0.3423115,0.9048596,1.2770852,1.1969455,1.0299708,0.74486893,1.015402,0.93133676,0.88753426
2024-02-15 22:29:02.318,0.7191162,-0.39520794,0.2618133,0.47140676,0.1916559,0.22705004,-0.45421067,-0.10813502,0.37368903,0.08990055,0.124112666,0.3423115,0.9048596,1.2770852,1.1969455,1.0299708,0.74486893,1.015402,0.93133676,0.88753426
2024-02-15 22:29:02.826,0.35529724,0.18654616,0.2618133,0.47140676,0.010271706,0.17068501,-0.45421067,-0.10813502,0.38343763,0.214621,0.124112666,0.3423115,1.0751927,1.2883968,1.1969455,1.0299708,0.7406114,1.235168,0.93133676,0.88753426
2024-02-15 22:29:03.342,0.33523571,0.22993173,0.2618133,0.47140676,0.058097605,0.14793918,-0.45421067,-0.10813502,0.5302575,0.2884502,0.124112666,0.3423115,1.0336478,1.2471607,1.1969455,1.0299708,0.7173294,1.1431257,0.93133676,0.88753426
2024-02-15 22:29:03.843,0.35979813,0.20181613,0.2618133,0.25979942,0.3248531,0.15606594,-0.45421067,0.39208245,0.5996311,0.32268545,0.124112666,0.67498016,1.0300103,1.3585128,1.1969455,1.1488918,0.7361402,1.0212486,0.93133676,0.85778433
2024-02-15 22:29:04.345,0.31173828,-0.05837893,0.2618133,0.085144736,0.39477703,0.013358189,-0.45421067,0.24801952,0.56176585,0.3291943,0.124112666,0.67498016,1.0007371,1.4004537,1.1969455,1.1301641,0.70602447,0.82044494,0.93133676,0.85500336
2024-02-15 22:29:04.849,0.23082717,-0.35150293,0.2618133,0.080294505,0.4174579,-0.08806534,-0.45421067,0.18566556,0.5345723,0.31521958,0.124112666,0.6850001,0.990437,1.3798678,1.1969455,1.0791694,0.7159052,0.88521683,0.93133676,0.86104214
2024-02-15 22:29:05.356,0.4389438,-0.7926372,0.2618133,0.11489098,0.18707067,-0.36520734,-0.45421067,0.080695175,0.6310367,0.17636378,0.124112666,0.49798757,0.9723847,1.284698,1.1969455,1.0297185,0.66389704,0.9100994,0.93133676,0.8397903
2024-02-15 22:29:05.875,0.52607596,-0.11419436,0.05841506,0.15567751,0.14951167,-0.34967417,0.24476898,0.05797069,0.7482043,0.16853485,0.43105513,0.6038396,0.8822198,1.1783022,1.0764989,0.98201513,0.622764,0.98087394,1.0371324,0.76506245
2024-02-15 22:29:06.383,0.60201323,-0.040379398,0.05841506,0.24971794,0.2590377,-0.14900981,0.24476898,0.15581892,0.7882659,0.15907618,0.43105513,0.69917583,0.83885914,1.1992007,1.0764989,0.97478217,0.53994596,0.94336426,1.0371324,0.69882643
2024-02-15 22:29:06.894,0.40279922,0.061991252,0.05841506,0.19271952,0.24206443,-0.11054493,0.24476898,0.19690362,0.7576979,0.13582976,0.43105513,0.67871034,0.8420588,1.2209855,1.0764989,0.9291945,0.5175862,0.92703134,1.0371324,0.6952553
2024-02-15 22:29:07.410,0.2923888,-0.073538676,0.05841506,0.35673934,0.20764253,-0.04909996,0.24476898,0.3725337,0.74566036,0.13059139,0.43105513,0.6797092,0.9789471,1.2097056,1.0764989,0.96649057,0.5830933,0.97724074,1.0371324,0.8225683
2024-02-15 22:29:07.911,0.123888455,0.0018171923,0.05841506,0.36636347,-0.09541188,-0.16342527,0.24476898,0.3430335,0.67587054,0.12811959,0.43105513,0.5804873,1.0423766,1.1551487,1.0764989,1.088684,0.60197014,1.0201141,1.0371324,0.84990627
2024-02-15 22:29:08.416,0.2030993,-0.059961107,0.05841506,0.43057933,-0.0018607655,-0.15429379,0.24476898,0.33948156,0.7365592,0.21072167,0.43105513,0.58791435,1.02211,1.0906504,1.0764989,1.1275632,0.6098704,1.0520971,1.0371324,0.8703268
2024-02-15 22:29:08.937,0.21797249,0.088355154,0.05841506,0.3643217,-0.042613346,-0.021811664,0.24476898,0.16271071,0.7365592,0.26401404,0.43105513,0.47680554,0.9422938,1.1478553,1.0764989,1.1443251,0.5331607,1.0047581,1.0371324,0.7957818
2024-02-15 22:29:09.442,0.25566086,0.13860375,0.05841506,0.32374176,0.015197241,0.061633512,0.24476898,0.19711679,0.7068745,0.18205652,0.43105513,0.3711669,0.87108004,1.1604929,1.0764989,0.998816,0.5430185,1.0072501,1.0371324,0.79174364
2024-02-15 22:29:09.966,0.25566086,0.051963855,0.05841506,0.23246787,0.015197241,0.13181578,0.24476898,0.50078464,0.7068745,0.21885921,0.43105513,0.23417939,0.87108004,1.2673424,1.0764989,0.86880916,0.5430185,0.98659325,1.0371324,0.8569297
2024-02-15 22:29:10.471,0.023872111,-0.48148784,0.05841506,0.20031406,-0.106461115,-0.09846397,0.24476898,0.48328188,0.11628343,-0.011012191,0.43105513,0.5662039,0.7066238,1.2683022,1.0764989,0.8943572,0.70999587,1.0295202,1.0371324,0.8006899
2024-02-15 22:29:10.977,0.18979803,-0.38909802,0.05841506,0.1635249,-0.06917536,-0.16956985,0.24476898,0.42765906,0.42176262,0.09089627,0.43105513,0.8349843,0.6413728,1.2793193,1.0764989,0.8906662,0.6755016,1.0430205,1.0371324,0.8176124
2024-02-15 22:29:11.496,0.09580244,-0.26968768,0.05841506,0.09304036,-0.14480105,-0.31288028,0.24476898,0.31744343,0.45494786,0.11187286,0.43105513,0.83633995,0.8253884,1.3051941,1.0764989,0.9483592,0.66036654,1.0536032,1.0371324,0.7790969
2024-02-15 22:29:12.013,0.20835306,-0.15928766,0.05841506,0.27532852,-0.040204875,-0.33656394,0.24476898,0.14369777,0.58561224,0.11564804,0.43105513,0.83633995,0.9108566,1.2545886,1.0764989,0.9925158,0.6704549,1.0565854,1.0371324,0.8097867
2024-02-15 22:29:12.520,0.19627276,-0.034897912,0.15336004,0.2938165,0.06739662,-0.23484129,0.07948423,0.086321704,0.55846983,0.009125337,0.1861478,0.6855322,0.9878605,1.1853832,1.1615511,1.0235791,0.6780442,1.0200443,1.0174571,0.7563012
2024-02-15 22:29:13.035,0.545709,-0.073616065,0.15336004,0.24917331,0.1558498,-0.19534472,0.07948423,0.13673542,0.71682185,0.059433147,0.1861478,0.7152673,0.8757442,1.1041842,1.1615511,1.010808,0.68052447,1.0243163,1.0174571,0.77796626
2024-02-15 22:29:13.560,0.49426982,-0.1488983,0.15336004,-0.04521893,0.10785803,-0.22025996,0.07948423,0.12126145,0.70839316,0.1079847,0.1861478,0.7152673,0.82821506,1.0635543,1.1615511,0.9698402,0.7072922,0.97978497,1.0174571,0.7679048
2024-02-15 22:29:14.089,0.42328802,-0.47933492,0.15336004,0.28606144,0.31697693,-0.24339053,0.07948423,0.07765815,0.81138194,0.23135716,0.1861478,0.601501,0.851234,1.0723622,1.1615511,0.8845621,0.7344447,0.92586935,1.0174571,0.8111847
2024-02-15 22:29:14.606,0.25535628,-0.5062525,0.16562782,0.49405953,0.37909108,-0.2739751,-0.07305892,0.11815301,0.7267353,0.22717609,0.485003,0.6035368,0.8083117,1.0821859,1.0294081,0.7788394,0.7106523,0.842831,0.9350252,0.7777057
2024-02-15 22:29:15.117,0.5404193,-0.55836666,0.16562782,0.6468141,0.3824974,-0.24366273,-0.07305892,0.15825635,0.6932975,0.20598143,0.485003,0.66711336,0.83209395,1.1397535,1.0294081,0.78571135,0.72900766,0.8596785,0.9350252,0.8021718
2024-02-15 22:29:15.623,0.57321453,-0.3382522,0.24559827,0.5662844,0.13067117,-0.43069357,0.028110316,0.16017503,0.638852,0.04076035,0.44552642,0.68215406,0.8295934,1.1293745,1.0708723,0.8883162,0.7122653,1.0831304,0.9510193,0.78845936
2024-02-15 22:29:16.127,0.4566801,-0.5108762,0.24559827,0.47149882,0.11578516,-0.5207712,0.028110316,0.12802431,0.72195876,-0.057175208,0.44552642,0.65720665,0.9106772,1.1982343,1.0708723,1.0260675,0.69348544,1.2035244,0.9510193,0.756728
2024-02-15 22:29:16.636,0.16989766,-0.5514221,0.24559827,0.37573642,0.26529548,-0.42091697,0.028110316,0.33358893,0.71546525,0.27484322,0.44552642,0.53280663,0.942978,1.1614196,1.0708723,1.0211486,0.6000318,1.1354944,0.9510193,0.7176301
2024-02-15 22:29:17.158,0.04427148,-0.4836856,0.24559827,0.27008668,0.36070138,-0.3506515,0.028110316,0.3622273,0.7569117,0.30769584,0.44552642,0.6511153,1.0764787,1.190231,1.0708723,1.0751734,0.5715679,1.0693797,0.9510193,0.687839
2024-02-15 22:29:17.679,0.3173908,-0.37026557,-0.17713946,0.24470074,0.39219734,-0.41555288,-0.1958937,0.45981553,0.6413027,0.30769584,0.41752806,0.6479482,1.0576477,1.1911068,1.2083346,1.0461212,0.5517254,0.9742127,0.9251505,0.71330124
2024-02-15 22:29:18.206,0.2896268,-0.34704548,-0.086202495,0.0653117,0.3551845,-0.6176394,-0.32150516,0.31585127,0.6285718,0.24939354,0.44181454,0.63615495,1.024146,1.2012522,1.2092112,1.0495409,0.48560676,0.9445148,1.005372,0.73228264
2024-02-15 22:29:18.722,0.33570147,-0.3637309,-0.086202495,0.048455317,0.31588525,-0.695713,-0.32150516,0.22550176,0.4638262,0.14394641,0.44181454,0.46765408,0.8502867,1.1882066,1.2092112,0.97011197,0.5163443,0.94043905,1.005372,0.7663712
2024-02-15 22:29:19.225,0.31711745,-0.17416285,0.022419466,0.11181778,0.14867015,-0.4594048,-0.48974985,-0.011073842,0.38969082,0.21979465,0.32947606,0.5408441,0.86433923,1.1963443,1.2015464,0.9643066,0.4755024,1.0372112,1.0694044,0.6567449
2024-02-15 22:29:19.735,0.38487503,-0.023531133,0.022419466,0.14399998,0.028321506,-0.350074,-0.48974985,0.07072639,0.38697177,0.25158578,0.32947606,0.6560783,0.80756485,1.2602118,1.2015464,1.0191449,0.5707391,1.10917,1.0694044,0.74919915
2024-02-15 22:29:20.262,0.45399147,0.10463385,0.022419466,0.26705605,-0.05418118,-0.33369872,-0.48974985,0.0921927,0.39610827,0.2503503,0.32947606,0.74993527,0.79958916,1.343989,1.2015464,1.0059646,0.58079684,1.1423329,1.0694044,0.78082794
2024-02-15 22:29:20.770,0.6035013,0.15834303,0.022419466,0.24826299,0.023546446,-0.37706584,-0.48974985,0.13104656,0.6141361,0.025706513,0.32947606,0.75105387,0.6940095,1.4082854,1.2015464,0.96566445,0.6882965,1.1297892,1.0694044,0.9513517
2024-02-15 22:29:21.293,0.74140626,0.25019848,0.022419466,0.2899644,0.11636932,-0.35617355,-0.48974985,0.113220766,0.6141361,-0.010380847,0.32947606,0.6198092,0.7135012,1.4565619,1.2015464,0.89768356,0.68887776,1.1379627,1.0694044,0.9472482
2024-02-15 22:29:21.795,0.81320757,0.18473186,0.022419466,0.32887536,0.20303261,-0.50716734,-0.48974985,0.22793157,0.6141361,-0.1844985,0.32947606,0.53294027,0.748123,1.4026256,1.2015464,0.86972284,0.68744886,1.1474049,1.0694044,1.0049704
2024-02-15 22:29:22.299,0.81320757,0.18473186,0.022419466,0.32887536,0.20303261,-0.50716734,-0.48974985,0.22793157,0.6141361,-0.1844985,0.32947606,0.53294027,0.748123,1.4026256,1.2015464,0.86972284,0.68744886,1.1474049,1.0694044,1.0049704
2024-02-15 22:29:22.803,0.81320757,0.18473186,0.022419466,0.32887536,0.20303261,-0.50716734,-0.48974985,0.22793157,0.6141361,-0.1844985,0.32947606,0.53294027,0.748123,1.4026256,1.2015464,0.86972284,0.68744886,1.1474049,1.0694044,1.0049704
2024-02-15 22:29:23.310,0.81320757,0.18473186,0.022419466,0.32887536,0.20303261,-0.50716734,-0.48974985,0.22793157,0.6141361,-0.1844985,0.32947606,0.53294027,0.748123,1.4026256,1.2015464,0.86972284,0.68744886,1.1474049,1.0694044,1.0049704
2024-02-15 22:29:23.826,0.81320757,0.18473186,0.022419466,0.32887536,0.20303261,-0.50716734,-0.48974985,0.22793157,0.6141361,-0.1844985,0.32947606,0.53294027,0.748123,1.4026256,1.2015464,0.86972284,0.68744886,1.1474049,1.0694044,1.0049704
2024-02-15 22:29:24.345,0.6002463,-0.19424684,0.022419466,0.17991838,0.38019192,-0.2585771,-0.48974985,0.1706415,0.88247466,0.18199632,0.32947606,0.69211245,1.1516509,1.3512647,1.2015464,1.0730032,0.806138,1.3045025,1.0694044,0.9502273
2024-02-15 22:29:24.855,0.4225986,-0.020860573,0.022419466,0.26831877,0.2975968,-0.15074997,-0.48974985,0.16116734,0.8999745,0.23683284,0.32947606,0.69219077,1.0697293,1.3472576,1.2015464,1.0277331,0.7553656,1.2787696,1.0694044,0.8684345
2024-02-15 22:29:25.357,0.30046788,-0.051526133,0.022419466,0.16973516,0.2520405,-0.24538456,-0.48974985,0.042182337,0.88766026,0.33299074,0.32947606,0.62897956,1.0097185,1.3102107,1.2015464,0.9562465,0.8770427,1.1857564,1.0694044,0.90580046
2024-02-15 22:29:25.863,0.031847224,-0.03587997,0.19691546,0.15515454,0.21242988,-0.40262824,-0.07874851,0.047120884,0.7278612,0.31581068,0.23876256,0.44337174,0.8982667,1.1053904,1.0837843,0.88459146,0.8798681,1.0083529,1.064272,0.9036735
2024-02-15 22:29:26.366,0.08980202,-0.10384314,0.32219133,0.121754736,0.2753764,-0.2685712,0.13255307,0.11628943,0.6576757,0.35945842,0.3413992,0.6089159,0.80123174,1.095768,1.0941484,0.8285647,0.8784787,1.055631,1.0298508,0.9383405
2024-02-15 22:29:26.870,0.16427296,-0.018712524,0.42474505,0.10871147,0.45995808,-0.01267271,0.18143748,0.104972295,0.6779866,0.45566794,0.35122052,0.6247907,0.6705696,1.3116188,1.072733,0.83421457,0.73130894,1.1002145,1.0042356,0.87218297
2024-02-15 22:29:27.380,0.7356876,-0.11185705,0.45618457,0.14620882,0.64670664,0.06952178,0.20201947,0.21208335,0.8929146,0.41804904,0.35224602,0.73189753,0.6995377,1.4260256,1.0727502,0.8645463,0.744054,1.1369303,0.9319269,0.8693953
2024-02-15 22:29:27.895,0.95865655,-0.22392012,0.5126171,-0.02383012,0.7296942,0.04674419,0.18017483,0.16354775,0.90879977,0.42317843,0.22500724,0.7368715,0.8523233,1.446532,1.0108391,0.93488216,0.79233146,1.085657,0.8906514,0.82411206
2024-02-15 22:29:28.414,0.9859427,-0.3984174,0.4000605,0.011762751,0.6661152,0.012256519,0.15947933,0.1455407,0.87888587,0.29559678,0.39521423,0.62498945,0.9530478,1.250594,0.94156754,0.9376183,0.8143132,1.02782,0.92264205,0.8435921
2024-02-15 22:29:28.930,0.7613781,-0.27763513,0.45807526,-0.025855983,0.5024287,0.048868448,0.2242603,-0.06610692,0.78304523,0.11199731,0.35976392,0.48906448,1.0122143,1.1183432,0.89256597,0.9825395,0.7766877,0.9481365,0.93217134,0.8081818
2024-02-15 22:29:29.442,0.33289787,-0.16204984,0.45807526,0.09295388,0.43792605,0.15617247,0.2242603,-0.45798445,0.50868404,0.017827552,0.35976392,0.16985284,1.0315841,0.9386295,0.89256597,0.95430523,0.76473296,0.9285911,0.93217134,0.8651795
2024-02-15 22:29:29.947,0.33289787,-0.13820021,0.4975708,0.14528435,0.43792605,0.15785831,0.16933954,-0.7146198,0.50868404,0.017827552,0.353057,0.06215149,1.0315841,0.90224034,0.8781688,1.0092735,0.76473296,0.88899124,0.86403894,0.8590005
2024-02-15 22:29:30.466,0.33289787,-0.13820021,0.4975708,0.14528435,0.43792605,0.15785831,0.16933954,-0.7146198,0.50868404,0.017827552,0.353057,0.06215149,1.0315841,0.90224034,0.8781688,1.0092735,0.76473296,0.88899124,0.86403894,0.8590005
2024-02-15 22:29:30.974,0.33289787,-0.13820021,0.4975708,0.14528435,0.43792605,0.15785831,0.16933954,-0.7146198,0.50868404,0.017827552,0.353057,0.06215149,1.0315841,0.90224034,0.8781688,1.0092735,0.76473296,0.88899124,0.86403894,0.8590005
2024-02-15 22:29:31.492,0.33289787,-0.13820021,0.4975708,0.14528435,0.43792605,0.15785831,0.16933954,-0.7146198,0.50868404,0.017827552,0.353057,0.06215149,1.0315841,0.90224034,0.8781688,1.0092735,0.76473296,0.88899124,0.86403894,0.8590005
2024-02-15 22:29:31.997,0.4448218,-0.13820021,0.4975708,0.24101785,0.18744902,0.15785831,0.16933954,0.015953558,0.7359853,0.017827552,0.353057,0.64712906,1.135762,0.90224034,0.8781688,1.1902272,0.972851,0.88899124,0.86403894,1.1165068
2024-02-15 22:29:32.519,0.4448218,-0.13820021,0.4975708,0.24101785,0.18744902,0.15785831,0.16933954,0.015953558,0.7359853,0.017827552,0.353057,0.64712906,1.135762,0.90224034,0.8781688,1.1902272,0.972851,0.88899124,0.86403894,1.1165068
2024-02-15 22:29:33.023,0.4448218,-0.13820021,0.4975708,0.24101785,0.18744902,0.15785831,0.16933954,0.015953558,0.7359853,0.017827552,0.353057,0.64712906,1.135762,0.90224034,0.8781688,1.1902272,0.972851,0.88899124,0.86403894,1.1165068
2024-02-15 22:29:33.530,0.38663924,-0.13820021,0.4975708,0.22827539,0.17199485,0.15785831,0.16933954,-0.18629885,0.6654829,0.017827552,0.353057,0.5864573,1.135078,0.90224034,0.8781688,1.1684629,0.9412906,0.88899124,0.86403894,1.0985656
2024-02-15 22:29:34.047,0.38663924,-0.13820021,0.4975708,0.22827539,0.17199485,0.15785831,0.16933954,-0.18629885,0.6654829,0.017827552,0.353057,0.5864573,1.135078,0.90224034,0.8781688,1.1684629,0.9412906,0.88899124,0.86403894,1.0985656
2024-02-15 22:29:34.548,0.38663924,-0.13820021,0.4975708,0.51009154,0.17199485,0.15785831,0.16933954,0.033005364,0.6654829,0.017827552,0.353057,0.556285,1.135078,0.90224034,0.8781688,1.1401575,0.9412906,0.88899124,0.86403894,0.9463509
2024-02-15 22:29:35.051,0.38663924,-0.13820021,0.4975708,0.51009154,0.17199485,0.15785831,0.16933954,0.033005364,0.6654829,0.017827552,0.353057,0.556285,1.135078,0.90224034,0.8781688,1.1401575,0.9412906,0.88899124,0.86403894,0.9463509
2024-02-15 22:29:35.559,0.38663924,-0.13820021,0.4975708,0.26956344,0.17199485,0.15785831,0.16933954,-0.21079664,0.6654829,0.017827552,0.353057,0.55053025,1.135078,0.90224034,0.8781688,1.1338509,0.9412906,0.88899124,0.86403894,0.917704
2024-02-15 22:29:36.075,0.38663924,-0.12739076,0.4975708,0.12840252,0.17199485,-0.010202176,0.16933954,-0.057432268,0.6654829,0.049788356,0.353057,0.25127733,1.135078,1.1907648,0.8781688,1.0748228,0.9412906,1.12439,0.86403894,1.0874748
2024-02-15 22:29:36.577,0.38663924,-0.118183345,0.4975708,-0.021208532,0.17199485,-0.0095444275,0.16933954,-0.088418975,0.6654829,0.18947278,0.353057,0.3191322,1.135078,1.2161996,0.8781688,1.158141,0.9412906,1.244981,0.86403894,1.0979885
2024-02-15 22:29:37.087,0.38663924,-0.14048743,0.4975708,0.014367169,0.17199485,-0.099633746,0.16933954,-0.073423415,0.6654829,0.25915366,0.353057,0.40806463,1.135078,1.16421,0.8781688,1.0879283,0.9412906,1.1951883,0.86403894,1.0841018
2024-02-15 22:29:37.603,0.86183906,-0.14887807,0.4975708,0.17740671,0.33623922,-0.16660845,0.16933954,0.063462995,0.29600772,0.20356044,0.353057,0.4166514,0.8020045,1.146749,0.8781688,1.0060173,0.7267145,1.2342118,0.86403894,1.0344467
2024-02-15 22:29:38.107,0.8368495,-0.19698092,0.4975708,0.23916003,0.3292802,-0.66151524,0.16933954,0.12879701,0.80807734,0.064999945,0.353057,0.4048551,0.9663984,0.95312977,0.8781688,0.8907493,0.6804122,1.0391992,0.86403894,0.88065076
2024-02-15 22:29:38.630,0.76603955,0.19069606,0.2915851,0.22291885,0.47798786,-0.3344232,0.15008749,0.15880767,0.88246536,0.13426453,0.29891035,0.45422757,1.0930773,1.4479696,0.99201936,1.0134209,0.67579484,1.0675929,0.8868099,0.84100163
2024-02-15 22:29:39.133,0.62269557,-0.0068754405,0.2915851,0.017160434,0.47571552,-0.37993494,0.15008749,0.13415009,0.8850883,0.30983073,0.29891035,0.4464222,1.1126689,1.3542792,0.99201936,1.0378076,0.7144535,1.0838165,0.8868099,0.8181298
2024-02-15 22:29:39.656,0.46379566,-0.06970463,0.195399,0.022205371,0.42406344,-0.36730713,0.12747025,0.11745993,0.88296336,0.31100738,0.3356761,0.56412804,1.0948709,1.3840624,0.9837563,0.998797,0.74314165,1.1006188,0.8389774,0.86309224
2024-02-15 22:29:40.159,0.37014654,-0.17570466,0.02508526,0.10178546,0.28215024,-0.35759926,0.15217616,0.13017401,0.6759329,0.23265715,0.28323713,0.71734643,1.0147643,1.3648129,1.0159959,1.0055531,0.7904608,1.1130308,0.62168956,0.84322196
2024-02-15 22:29:40.669,0.3229712,-0.11297806,0.06836898,0.20839103,0.4158116,-0.3134253,0.19007473,0.12461025,0.8693471,0.3562393,0.47281373,0.71734643,1.0228728,1.4042256,1.0400871,1.0958183,0.83289003,1.1125853,0.72089463,0.8535885
2024-02-15 22:29:41.187,0.36991718,0.015232494,0.13281022,0.2407713,0.7814883,-0.33503297,0.20089568,0.31241545,1.0417709,0.41339,0.5267662,0.6988128,1.0799543,1.328567,1.0529032,1.1854835,1.0037619,1.0874951,0.73579824,1.0221436
2024-02-15 22:29:41.697,0.35450062,0.004540477,0.18989542,0.26976585,0.87132925,-0.32017842,0.2221804,0.36419594,1.0419471,0.45448488,0.5267662,0.5549033,1.1052953,1.3296385,1.070804,1.194484,1.0578417,1.106166,0.853941,1.0080333
2024-02-15 22:29:42.200,0.47320724,-0.06388549,0.21712957,0.31084636,0.92327213,-0.11008606,0.19457598,0.330065,1.2112211,0.49487984,0.5133702,0.5680043,1.1713471,1.3126369,1.054809,1.1591322,1.0425284,1.0562536,0.85757405,1.0137736
2024-02-15 22:29:42.707,0.81093407,-0.10547923,0.21712957,0.36077547,0.81074333,0.0695924,0.19457598,0.16712318,1.0559394,0.4275932,0.5133702,0.5385027,1.0851679,1.2836442,1.054809,1.0893738,0.6390394,1.1635722,0.85757405,0.87618786
2024-02-15 22:29:43.227,0.70865023,-0.11788569,0.21712957,0.25991708,0.6956621,-0.0023881162,0.19457598,-0.06389047,1.0752699,0.4445396,0.5133702,0.6192693,1.0038861,1.2537869,1.054809,1.0148214,0.73716015,1.1295605,0.85757405,0.87229776
2024-02-15 22:29:43.730,0.5285534,-0.0066326275,0.21712957,0.13596071,0.33123443,-0.057247642,0.19457598,-0.019242354,1.0328346,0.3386284,0.5133702,0.68836397,0.97238874,1.2146915,1.054809,1.023393,0.80046284,1.2064663,0.85757405,0.89119136
2024-02-15 22:29:44.249,0.0889447,0.044048604,0.21712957,0.15718162,-0.026789056,-0.16849895,0.19457598,0.22632848,0.79436505,0.31850797,0.5133702,0.68253076,1.0415723,1.1308713,1.054809,1.1242996,0.8657862,1.1626679,0.85757405,0.91789544
2024-02-15 22:29:44.756,0.24292074,0.083012424,0.21712957,0.36614302,0.14914468,-0.20695575,0.19457598,0.34430477,0.82654005,0.31941068,0.5133702,0.6962004,1.0747839,1.1611059,1.054809,1.1434488,0.79520357,1.1382673,0.85757405,0.91848737
2024-02-15 22:29:45.276,0.38135692,-0.026453579,0.21712957,0.36062157,0.3120896,-0.3120704,0.19457598,0.39557043,0.8657306,0.34211653,0.5133702,0.6219175,1.0998605,1.2355065,1.054809,1.1720719,0.75883555,1.0481449,0.85757405,0.8974791
2024-02-15 22:29:45.788,0.44030377,-0.014712817,0.07700571,0.24926557,0.47293827,-0.3064038,-0.09996803,0.4266664,0.8228489,0.2690324,0.27069747,0.44609717,1.0247768,1.274328,1.1804844,1.106308,0.69936395,0.95870495,0.71572053,0.81805366
